지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
121,영월,2005-03-17 18:00,7.9,0,,9,2.7,0,270,0,52,0,5.6,-1.1,982,0,1011,0,0,0,,,,10,7,ScAs,8,900,,19,,9,,,,
121,영월,2005-03-17 19:00,7.4,0,,9,1.8,0,270,0,58,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-17 20:00,7.1,0,,9,2.3,0,270,0,62,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-17 21:00,5.8,0,1,0,2.7,0,290,0,81,0,7.7,3.2,981,0,1010,0,,9,,,,10,6,StNs,7,700,1,1,4.6,0,,,,
121,영월,2005-03-17 22:00,4.6,0,,9,4.2,0,270,0,84,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-17 23:00,4,0,,9,1.5,0,290,0,85,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-18 0:00,3.5,0,1,0,1.8,0,270,0,79,0,6.3,0.5,983.6,0,1013.1,0,,9,,,,10,6,StNs,7,500,,1,,9,,,,
121,영월,2005-03-18 1:00,3.4,0,,9,2.3,0,270,0,77,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-18 2:00,3.1,0,,9,3.7,0,270,0,74,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-18 3:00,2.2,0,0,0,3.9,0,250,0,79,0,5.8,-0.8,985,0,1014.7,0,,9,,,,10,5,ScNs,6,700,1,1,2.4,0,,,,
121,영월,2005-03-18 4:00,1.8,0,,9,3.4,0,250,0,77,0,,,,9,,9,,9,,,,,,,,,,60501,,9,,,,
121,영월,2005-03-18 5:00,1.5,0,,9,3.9,0,250,0,76,0,,,,9,,9,,9,,,,,,,,,,5,,9,,,,
121,영월,2005-03-18 6:00,1.5,0,0,0,3.9,0,250,0,72,0,5,-2.7,988.6,0,1018.5,0,,9,,,,10,5,ScNs,7,400,,5,,9,,,,
121,영월,2005-03-18 7:00,1.3,0,,9,2.9,0,250,0,65,0,,,,9,,9,0,0,,,,,,,,,,5,,9,,,,
121,영월,2005-03-18 8:00,1.5,0,,9,2.7,0,250,0,61,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 9:00,3.1,0,0.5,0,3.3,0,270,0,51,0,4,-5.8,990.7,0,1020.5,0,1,0,,,,6,6,Sc,7,1200,1,,9.9,0,,,,
121,영월,2005-03-18 10:00,3.1,0,,,2.9,0,270,0,51,0,,,,9,,9,0.5,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 11:00,3.9,0,,,3,0,270,0,45,0,,,,9,,9,0.5,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 12:00,4.6,0,,,4.1,0,270,0,38,0,3.3,-8.3,992.2,0,1021.8,0,0.6,0,,,,6,6,Sc,8,1500,,,,9,,,,
121,영월,2005-03-18 13:00,6.3,0,,,4.6,0,270,0,32,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 14:00,7.3,0,,,3.8,0,290,0,29,0,,,,9,,9,0.9,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 15:00,7.2,0,,,4.1,0,270,0,28,0,2.9,-9.9,990.7,0,1020.1,0,0.9,0,,,,2,2,Sc,8,1800,1,,10.9,0,,,,
121,영월,2005-03-18 16:00,8,0,,,4.1,0,270,0,26,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 17:00,7.6,0,,,5,0,250,0,24,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 18:00,6.5,0,,,4.4,0,250,0,25,0,2.5,-12,991.5,0,1020.9,0,1,0,,,,0,0,,,2000,,,,9,,,,
121,영월,2005-03-18 19:00,4.4,0,,,5.4,0,250,0,36,0,,,,9,,9,0.2,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 20:00,3.2,0,,,4.9,0,250,0,41,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 21:00,2.3,0,,,3.9,0,270,0,45,0,3.3,-8.2,994.7,0,1024.7,0,,9,,,,0,0,,,2000,1,,0,0,,,,
121,영월,2005-03-18 22:00,1.3,0,,,2,0,270,0,48,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-18 23:00,0.8,0,,,2,0,290,0,49,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 0:00,-0.5,0,,,1.5,0,90,0,54,0,3.2,-8.8,996.7,0,1027.1,0,,9,,,,0,0,,,2000,,,,9,,,,
121,영월,2005-03-19 1:00,-0.7,0,,,0.7,0,320,0,54,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 2:00,-1.9,0,,,0.9,0,360,0,63,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 3:00,-3.2,0,,,1,0,270,0,71,0,3.3,-8.1,998.1,0,1028.8,0,,9,,,,0,0,,,1800,4,,-1.2,0,,,,
121,영월,2005-03-19 4:00,-3.4,0,,,0,0,0,0,76,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 5:00,-4.2,0,,,0.1,0,0,0,82,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 6:00,-4.7,0,,,0.5,0,50,0,86,0,3.5,-7.3,999.1,0,1030,0,,9,,,,0,0,,,1800,,,,9,,,,
121,영월,2005-03-19 7:00,-5.1,0,,,0.1,0,0,0,89,0,,,,9,,9,0.1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 8:00,-3.3,0,,,0.3,0,270,0,83,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 9:00,0.2,0,,9,1.2,0,90,0,71,0,4.5,-4.2,1000.2,0,1030.6,0,1,0,,,,0,0,,,1200,1,,3.4,0,,,,
121,영월,2005-03-19 10:00,1.6,0,,,1.1,0,290,0,43,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 11:00,4.3,0,,,1.7,0,290,0,36,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 12:00,6.8,0,,,2.5,0,70,0,27,0,2.7,-10.7,998.2,0,1027.8,0,1,0,,,,0,0,,,1500,,,,9,,,,
121,영월,2005-03-19 13:00,8.1,0,,,2.1,0,360,0,21,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 14:00,10.4,0,,,2.7,0,270,0,21,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 15:00,11.9,0,,,1.9,0,340,0,19,0,2.7,-10.8,994.7,0,1023.6,0,1,0,,,,1,0,Ci,,2500,0,,18.4,0,,,,
121,영월,2005-03-19 16:00,11.1,0,,,4,0,290,0,20,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 17:00,10.8,0,,,3.3,0,250,0,22,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 18:00,9.4,0,,,4.4,0,250,0,22,0,2.6,-11.1,993.8,0,1023,0,1,0,,,,1,0,Ci,,2500,,,,9,,,,
121,영월,2005-03-19 19:00,7.9,0,,,3.2,0,250,0,26,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 20:00,6.4,0,,,0.8,0,250,0,32,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 21:00,4.4,0,,,0.4,0,180,0,42,0,3.6,-7.2,994.2,0,1023.9,0,,9,,,,8,0,Ci,,1500,0,,2.9,0,,,,
121,영월,2005-03-19 22:00,3.1,0,,,0.4,0,20,0,47,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-19 23:00,2.6,0,,,0.1,0,0,0,51,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 0:00,1.8,0,,,0.2,0,0,0,54,0,3.8,-6.3,994.5,0,1024.6,0,,9,,,,9,0,Ci,,1500,,,,9,,,,
121,영월,2005-03-20 1:00,2,0,,,0.2,0,0,0,54,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 2:00,2,0,,,0.3,0,140,0,54,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 3:00,2.1,0,,,0.8,0,270,0,53,0,3.8,-6.3,993.6,0,1023.6,0,,9,,,,8,0,Ci,,1200,0,,1.3,0,,,,
121,영월,2005-03-20 4:00,1.7,0,,,0.6,0,320,0,52,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 5:00,1.7,0,,,0.7,0,320,0,47,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 6:00,1.7,0,,,2.1,0,320,0,42,0,3,-9.7,993.3,0,1023.3,0,,9,,,,6,0,Ci,,1200,,,,9,,,,
121,영월,2005-03-20 7:00,1.4,0,,,1.9,0,290,0,46,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 8:00,2.1,0,,,0.9,0,50,0,53,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 9:00,3.1,0,,,2.6,0,270,0,51,0,4,-5.8,993.4,0,1023.2,0,0.9,0,,,,4,4,Sc,8,1200,0,,7.9,0,,,,
121,영월,2005-03-20 10:00,5,0,,,2.6,0,270,0,44,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 11:00,6.9,0,,,2.7,0,250,0,36,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 12:00,8.5,0,,,4.8,0,270,0,30,0,3.4,-7.9,991.2,0,1020.4,0,1,0,,,,1,1,Sc,8,1800,,,,9,,,,
121,영월,2005-03-20 13:00,9.2,0,,,6.5,0,270,0,28,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 14:00,9.9,0,,,6.1,0,290,0,30,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 15:00,10.3,0,,,4.3,0,290,0,29,0,3.7,-6.7,989.8,0,1018.7,0,0.8,0,,,,3,3,Sc,8,1500,0,,15,0,,,,
121,영월,2005-03-20 16:00,10.2,0,,,4.1,0,270,0,29,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 17:00,10,0,,,5.5,0,290,0,30,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 18:00,8.8,0,,,4,0,270,0,36,0,4.1,-5.2,990.3,0,1019.4,0,0.7,0,,,,3,2,ScCi,9,1500,,,,9,,,,
121,영월,2005-03-20 19:00,7.7,0,,,2.9,0,250,0,41,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 20:00,6.8,0,,,2.2,0,290,0,44,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 21:00,5,0,,,2.8,0,320,0,50,0,4.4,-4.3,993.8,0,1023.5,0,,9,,,,0,0,,,1500,0,,2.9,0,,,,
121,영월,2005-03-20 22:00,4.9,0,,,0.3,0,290,0,53,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-20 23:00,2.4,0,,,0.9,0,50,0,63,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-21 0:00,1.3,0,,,0.5,0,50,0,69,0,4.7,-3.5,994.8,0,1024.9,0,,9,,,,0,0,,,1200,,,,9,,,,
121,영월,2005-03-21 1:00,0,0,,,0.6,0,20,0,81,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-21 2:00,-0.4,0,,,0.3,0,70,0,85,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-21 3:00,-1.6,0,,,1.8,0,290,0,90,0,4.8,-3.2,996.3,0,1026.8,0,,9,,,,0,0,,,800,0,19,-0.3,0,,,,
121,영월,2005-03-21 4:00,-2.2,0,,,0.8,0,110,0,91,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-21 5:00,-2.4,0,,,2.1,0,290,0,92,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-21 6:00,-3,0,,,0.7,0,360,0,94,0,4.5,-4.2,996.3,0,1027,0,,9,,,,0,0,,,400,,19,,9,,,,
121,영월,2005-03-21 7:00,-2.7,0,,,0.6,0,320,0,95,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-21 8:00,-1.4,0,,,0.6,0,50,0,92,0,,,,9,,9,0.4,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-21 9:00,1.9,0,,9,1.3,0,160,0,77,0,5.5,-1.4,995.1,0,1025.2,0,1,0,,,,0,0,,,120,0,19,7.8,0,,,,
121,영월,2005-03-21 10:00,5.1,0,,,1.6,0,140,0,60,0,,,,9,,9,1,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-21 11:00,8.7,0,,,1.3,0,290,0,38,0,,,,9,,9,1,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-21 12:00,12.7,0,,,2.2,0,90,0,28,0,4.2,-5.1,991.2,0,1019.9,0,1,0,,,,6,0,Ci,,1000,,19,,9,,,,
121,영월,2005-03-21 13:00,14.7,0,,,1.9,0,20,0,24,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-21 14:00,15.2,0,,,3.2,0,340,0,23,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-21 15:00,15.7,0,,,4,0,290,0,14,0,2.5,-11.6,987.4,0,1015.7,0,0.9,0,,,,10,10,As,35,1500,0,,18.1,0,,,,
121,영월,2005-03-21 16:00,14.7,0,,,5.1,0,270,0,18,0,,,,9,,9,0.1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-21 17:00,14.5,0,,,3,0,290,0,21,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-21 18:00,14.2,0,,,1.5,0,270,0,17,0,2.8,-10.3,985.9,0,1014.3,0,0.2,0,,,,8,6,AcCi,35,1200,,,,9,,,,
121,영월,2005-03-21 19:00,13.2,0,,,2.7,0,290,0,18,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-21 20:00,12.2,0,,,3.3,0,270,0,24,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-21 21:00,10.8,0,,,3.4,0,290,0,30,0,4,-5.9,986.5,0,1015.3,0,,9,,,,10,10,As,30,1000,0,,7,0,,,,
121,영월,2005-03-21 22:00,9.7,0,,,2.4,0,340,0,33,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-21 23:00,9.1,0,,,2.7,0,270,0,31,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-22 0:00,7.8,0,,,3.2,0,320,0,40,0,4.3,-4.7,986.7,0,1015.8,0,,9,,,,10,6,ScAs,7,1000,,,,9,,,,
121,영월,2005-03-22 1:00,6.5,0,,9,1.7,0,270,0,55,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-22 2:00,4.9,0,,9,1,0,340,0,82,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-22 3:00,4.1,0,1,0,1.8,0,50,0,89,0,7.4,2.7,984.1,0,1013.5,0,,9,,,,10,7,StNs,6,400,1,1,4.8,0,,,,
121,영월,2005-03-22 4:00,3.6,0,,9,0.5,0,140,0,86,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-22 5:00,3,0,,9,0.9,0,340,0,93,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-22 6:00,2.5,0,3,0,1.2,0,320,0,94,0,7,1.9,982.3,0,1011.9,0,,9,,,,10,8,StNs,6,400,,1,,9,,,,
121,영월,2005-03-22 7:00,1.3,0,,9,0.6,0,250,0,96,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-22 8:00,1.4,0,,9,0.8,0,340,0,97,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-22 9:00,1.5,0,3,0,1.2,0,250,0,97,0,6.7,1.3,982.2,0,1011.9,0,0,0,,,,10,8,StAs,6,200,1,1,3.9,0,,,,
121,영월,2005-03-22 10:00,2.1,0,,9,1.4,0,290,0,97,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-22 11:00,3.1,0,,9,1,0,250,0,93,0,,,,9,,9,0,0,,,,,,,,,,1901,,9,,,,
121,영월,2005-03-22 12:00,5,0,0,0,1.5,0,270,0,86,0,7.6,3.1,981.6,0,1010.9,0,0.1,0,,,,9,9,Sc,6,900,,19,,9,,,,
121,영월,2005-03-22 13:00,7.9,0,,9,1.7,0,140,0,75,0,,,,9,,9,0.5,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-22 14:00,11.2,0,,9,2.7,0,140,0,61,0,,,,9,,9,0.9,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-22 15:00,12.3,0,,9,1.7,0,140,0,48,0,7,1.9,979.5,0,1007.9,0,1,0,,,,1,1,Sc,8,1200,1,,18,0,,,,
121,영월,2005-03-22 16:00,12.9,0,,,1.2,0,90,0,44,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-22 17:00,12.7,0,,9,2.1,0,250,0,48,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-22 18:00,11.6,0,,9,1.6,0,200,0,49,0,6.8,1.5,981,0,1009.5,0,1,0,,,,2,0,Ci,,1500,,,,9,,,,
121,영월,2005-03-22 19:00,9.3,0,,9,1.3,0,160,0,59,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-22 20:00,7.8,0,,9,0.3,0,70,0,68,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-22 21:00,6.4,0,,9,1.5,0,70,0,79,0,7.7,3.3,982.8,0,1012,0,,9,,,,7,0,Cs,,1500,1,,5,0,,,,
121,영월,2005-03-22 22:00,5.6,0,,,0.3,0,250,0,84,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-22 23:00,5.3,0,,,0.6,0,340,0,87,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-23 0:00,4.3,0,,,0.9,0,360,0,93,0,7.9,3.5,983.5,0,1013,0,,9,,,,7,0,Ci,,1500,,,,9,,,,
121,영월,2005-03-23 1:00,3.9,0,,,0.1,0,0,0,94,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-23 2:00,3.6,0,,,0,0,0,0,96,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-23 3:00,3.5,0,,,0,0,0,0,97,0,7.7,3.3,983.7,0,1013.2,0,,9,,,,8,0,Ci,,1200,1,,3.9,0,,,,
121,영월,2005-03-23 4:00,3.1,0,,,0.2,0,0,0,97,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-23 5:00,3.2,0,,,0.7,0,340,0,97,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-23 6:00,3,0,,,2.8,0,320,0,97,0,7.5,2.8,983.7,0,1013.2,0,,9,,,,8,6,AsCi,28,400,,19,,9,,,,
121,영월,2005-03-23 7:00,3.7,0,,,1.6,0,290,0,94,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-23 8:00,4.2,0,,,0.1,0,0,0,89,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-23 9:00,5.8,0,,,0.8,0,290,0,81,0,7.6,3.1,985.1,0,1014.4,0,0,0,,,,10,10,As,28,500,1,19,7.2,0,,,,
121,영월,2005-03-23 10:00,8.2,0,,,0.6,0,140,0,62,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-23 11:00,8.1,0,,,1.3,0,290,0,61,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-23 12:00,8,0,0,0,2.7,0,270,0,64,0,7,1.9,984.6,0,1013.6,0,0,0,,,,10,6,StNs,8,700,,1901,,9,,,,
121,영월,2005-03-23 13:00,8,0,,9,1.6,0,20,0,73,0,,,,9,,9,0,0,,,,,,,,,,1901,,9,,,,
121,영월,2005-03-23 14:00,7.2,0,,9,2.5,0,90,0,78,0,,,,9,,9,0,0,,,,,,,,,,1901,,9,,,,
121,영월,2005-03-23 15:00,10.2,0,0,0,3.1,0,110,0,61,0,7.7,3.3,982.5,0,1011.3,0,0.4,0,,,,7,5,ScAc,8,800,1,1901,13,0,,,,
121,영월,2005-03-23 16:00,9.6,0,,9,1.9,0,70,0,60,0,,,,9,,9,0.5,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-23 17:00,10.3,0,,9,1.4,0,140,0,54,0,,,,9,,9,0.3,0,,,,,,,,,,1901,,9,,,,
121,영월,2005-03-23 18:00,10.1,0,0,0,1.5,0,250,0,47,0,5.9,-0.4,981,0,1009.7,0,0,0,,,,9,9,Sc,8,1000,,,,9,,,,
121,영월,2005-03-23 19:00,8,0,,9,1.6,0,290,0,51,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-23 20:00,8,0,,,5.2,0,250,0,27,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-23 21:00,7.1,0,,9,2.7,0,270,0,27,0,2.8,-10.5,984.6,0,1013.8,0,,9,,,,8,0,Ci,,1200,1,,2.9,0,,,,
121,영월,2005-03-23 22:00,6.4,0,,,2.9,0,250,0,29,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-23 23:00,4.9,0,,,2.2,0,270,0,32,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-24 0:00,2.8,0,,,0.5,0,180,0,42,0,3.2,-8.6,983.5,0,1013.1,0,,9,,,,4,0,Ci,,1500,,,,9,,,,
121,영월,2005-03-24 1:00,1.6,0,,,0.5,0,90,0,49,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-24 2:00,1.6,0,,,0.6,0,180,0,49,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-24 3:00,2.9,0,,,1.5,0,250,0,41,0,3.1,-8.9,981.6,0,1011.1,0,,9,,,,10,10,As,32,1500,1,,1.4,0,,,,
121,영월,2005-03-24 4:00,3.4,0,,,5.4,0,270,0,40,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-24 5:00,1.7,0,,9,2.1,0,230,0,62,0,,,,9,,9,,9,,,,,,,,,,5,,9,,,,
121,영월,2005-03-24 6:00,0,0,0.3,0,3.3,0,320,0,89,0,5.5,-1.3,979.5,0,1009.3,0,,9,,0.5,0.5,10,4,StNs,7,600,,5,,9,,,,
121,영월,2005-03-24 7:00,-0.2,0,,9,2.4,0,270,0,94,0,,,,9,,9,0,0,,1.2,,,,,,,,5,,9,,,,
121,영월,2005-03-24 8:00,0.2,0,,9,1.4,0,320,0,87,0,,,,9,,9,0,0,,1.2,,,,,,,,5,,9,,,,
121,영월,2005-03-24 9:00,1.1,0,0.7,0,4,0,270,0,85,0,5.7,-0.9,980.5,0,1010.2,0,0.7,0,,1,0.7,5,5,Sc,6,300,12,5,6.5,0,,,,
121,영월,2005-03-24 10:00,0.5,0,,9,2.1,0,270,0,87,0,,,,9,,9,0.2,0,,,,,,,,,,5,,9,,,,
121,영월,2005-03-24 11:00,-1.1,0,,9,2.5,0,250,0,95,0,,,,9,,9,0,0,,3,,,,,,,,5,,9,,,,
121,영월,2005-03-24 12:00,-0.3,0,2.7,0,3.2,0,270,0,89,0,5.3,-1.9,982.1,0,1012,0,0,0,,4.5,4.5,10,8,StNs,6,300,,5,,9,,,,
121,영월,2005-03-24 13:00,0,0,,9,3.9,0,290,0,88,0,,,,9,,9,0,0,,4,,,,,,,,5,,9,,,,
121,영월,2005-03-24 14:00,0.9,0,,9,3.2,0,290,0,78,0,,,,9,,9,0,0,,3,,,,,,,,5,,9,,,,
121,영월,2005-03-24 15:00,3.1,0,1.5,0,3.8,0,270,0,60,0,4.7,-3.7,982.6,0,1012.1,0,0.5,0,,1,0,6,6,Sc,7,1000,12,5,6.8,0,,,,
121,영월,2005-03-24 16:00,0.5,0,,9,3,0,270,0,85,0,,,,9,,9,0.3,0,,,,,,,,,,5,,9,,,,
121,영월,2005-03-24 17:00,2,0,,9,1.3,0,70,0,70,0,,,,9,,9,0.9,0,,,,,,,,,,5,,9,,,,
121,영월,2005-03-24 18:00,1.4,0,0.2,0,1.6,0,50,0,71,0,4.9,-3,983.5,0,1013.2,0,0,0,,,0,8,6,ScNs,6,500,,5,,9,,,,
121,영월,2005-03-24 19:00,-0.2,0,,9,2.1,0,110,0,83,0,,,,9,,9,0,0,,,,,,,,,,5,,9,,,,
121,영월,2005-03-24 20:00,-0.9,0,,9,0.8,0,360,0,87,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-24 21:00,0.3,0,0,0,2.1,0,270,0,39,0,2.5,-11.9,986.5,0,1016.4,0,,9,,,,4,4,Sc,8,1600,4,,-0.1,0,,,,
121,영월,2005-03-24 22:00,-0.3,0,,,3.7,0,290,0,40,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-24 23:00,-0.8,0,,,3.1,0,270,0,41,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-25 0:00,-1.4,0,,,3.2,0,290,0,43,0,2.3,-12.6,988.3,0,1018.5,0,,9,,,,3,3,Sc,10,2000,,,,9,,,,
121,영월,2005-03-25 1:00,-1.7,0,,,2.4,0,290,0,44,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-25 2:00,-2.3,0,,,1.5,0,270,0,47,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-25 3:00,-2.9,0,,,2.1,0,250,0,51,0,2.4,-12,988.6,0,1019,0,,9,,,,0,0,,,2000,4,,-2.1,0,,,,
121,영월,2005-03-25 4:00,-3.4,0,,,0.6,0,290,0,54,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-25 5:00,-3.5,0,,,2.7,0,270,0,51,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-25 6:00,-3.4,0,,,2.6,0,290,0,49,0,2.3,-13.1,989.4,0,1019.9,0,,9,,,,0,0,,,2000,,,,9,,,,
121,영월,2005-03-25 7:00,-3.3,0,,,3.2,0,250,0,49,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
